text,label
sanctimonious,0
not sanctimonious,1
spunky,1
not spunky,0
sap,0
not sap,1
square,1
not square,0
sarcasm,0
not sarcasm,1
square-meal,1
not square-meal,0
sarcastic,0
not sarcastic,1
squire,1
not squire,0
sarcastically,0
not sarcastically,1
sshhhh!,1
not sshhhh!,0
sardonic,0
not sardonic,1
stability,1
not stability,0
sardonically,0
not sardonically,1
stabilization,1
not stabilization,0
sass,0
not sass,1
stabilize,1
not stabilize,0
satirical,0
not satirical,1
stabilizerstable,1
not stabilizerstable,0
satirize,0
not satirize,1
stable,1
not stable,0
savage,0
not savage,1
stablish,1
not stablish,0
savaged,0
not savaged,1
stably,1
not stably,0
savagery,0
not savagery,1
stacked,1
not stacked,0
savages,0
not savages,1
stag-night,1
not stag-night,0
scaly,0
not scaly,1
stage-struck,1
not stage-struck,0
scam,0
not scam,1
staid,1
not staid,0
scams,0
not scams,1
stainless,1
not stainless,0
scandal,0
not scandal,1
stand-alone,1
not stand-alone,0
scandalize,0
not scandalize,1
stand-up,1
not stand-up,0
scandalized,0
not scandalized,1
standard-bearer,1
not standard-bearer,0
scandalous,0
not scandalous,1
standardize,1
not standardize,0
scandalously,0
not scandalously,1
standing-ovation,1
not standing-ovation,0
scandals,0
not scandals,1
standout,1
not standout,0
scant,0
not scant,1
star,1
not star,0
scapegoat,0
not scapegoat,1
star-in-its-own-right,1
not star-in-its-own-right,0
scar,0
not scar,1
star-spangled,1
not star-spangled,0
scarce,0
not scarce,1
star-struck,1
not star-struck,0
scarcely,0
not scarcely,1
star-studded,1
not star-studded,0
scarcity,0
not scarcity,1
starlet,1
not starlet,0
scare,0
not scare,1
starry,1
not starry,0
scared,0
not scared,1
stars,1
not stars,0
scarier,0
not scarier,1
start,1
not start,0
scariest,0
not scariest,1
state,1
not state,0
scarily,0
not scarily,1
state-of-the-art,1
not state-of-the-art,0
scarred,0
not scarred,1
stately,1
not stately,0
scars,0
not scars,1
statuesque,1
not statuesque,0
scary,0
not scary,1
stature,1
not stature,0
scathing,0
not scathing,1
status,1
not status,0
scathingly,0
not scathingly,1
staunch,1
not staunch,0
scathinglyscoff,0
not scathinglyscoff,1
staunchly,1
not staunchly,0
scoff,0
not scoff,1
staunchness,1
not staunchness,0
scold,0
not scold,1
staying-power,1
not staying-power,0
scolded,0
not scolded,1
steadfast,1
not steadfast,0
scolding,0
not scolding,1
steadfastly,1
not steadfastly,0
scorching,0
not scorching,1
steadfastness,1
not steadfastness,0
scorn,0
not scorn,1
steadiest,1
not steadiest,0
scornful,0
not scornful,1
steadiness,1
not steadiness,0
scornfully,0
not scornfully,1
steady,1
not steady,0
scoundrel,0
not scoundrel,1
steady-going,1
not steady-going,0
scourge,0
not scourge,1
steel,1
not steel,0
scowl,0
not scowl,1
steely,1
not steely,0
scramble,0
not scramble,1
stellar,1
not stellar,0
scrambled,0
not scrambled,1
stellarly,1
not stellarly,0
scrambles,0
not scrambles,1
sterile,1
not sterile,0
scrambling,0
not scrambling,1
sterilize,1
not sterilize,0
scrap,0
not scrap,1
sterilse,1
not sterilse,0
scratch,0
not scratch,1
sterling,1
not sterling,0
scratched,0
not scratched,1
sthenic,1
not sthenic,0
scratches,0
not scratches,1
still,1
not still,0
scratchy,0
not scratchy,1
stimulant,1
not stimulant,0
scream,0
not scream,1
stimulate,1
not stimulate,0
screech,0
not screech,1
stimulated,1
not stimulated,0
screw-up,0
not screw-up,1
stimulates,1
not stimulates,0
screwed,0
not screwed,1
stimulating,1
not stimulating,0
screwed-up,0
not screwed-up,1
stimulation,1
not stimulation,0
screwy,0
not screwy,1
stimulative,1
not stimulative,0
scuff,0
not scuff,1
stimulus,1
not stimulus,0
scuffs,0
not scuffs,1
stipend,1
not stipend,0
scum,0
not scum,1
stipendiary,1
not stipendiary,0
scummy,0
not scummy,1
stir,1
not stir,0
second-class,0
not second-class,1
stirred,1
not stirred,0
second-tier,0
not second-tier,1
stirring,1
not stirring,0
secretive,0
not secretive,1
stirringly,1
not stirringly,0
sedentary,0
not sedentary,1
stocking-filler,1
not stocking-filler,0
seedy,0
not seedy,1
stoic,1
not stoic,0
seethe,0
not seethe,1
stoical,1
not stoical,0
seething,0
not seething,1
stoked,1
not stoked,0
self-coup,0
not self-coup,1
stolid,1
not stolid,0
self-criticism,0
not self-criticism,1
stong-hold,1
not stong-hold,0
self-defeating,0
not self-defeating,1
stonker,1
not stonker,0
self-destructive,0
not self-destructive,1
stoosh,1
not stoosh,0
self-humiliation,0
not self-humiliation,1
storied,1
not storied,0
self-interest,0
not self-interest,1
stout,1
not stout,0
self-interested,0
not self-interested,1
stout-hearted,1
not stout-hearted,0
self-serving,0
not self-serving,1
straight,1
not straight,0
self-servingselfish,0
not self-servingselfish,1
straight-flush,1
not straight-flush,0
selfish,0
not selfish,1
straight-up,1
not straight-up,0
selfishly,0
not selfishly,1
straighten,1
not straighten,0
selfishness,0
not selfishness,1
straightforward,1
not straightforward,0
semi-retarded,0
not semi-retarded,1
strategic,1
not strategic,0
senile,0
not senile,1
streak,1
not streak,0
sensationalize,0
not sensationalize,1
streamline,1
not streamline,0
senseless,0
not senseless,1
streamlined,1
not streamlined,0
senselessly,0
not senselessly,1
street-legal,1
not street-legal,0
seriousness,0
not seriousness,1
street-smart-,1
not street-smart-,0
sermonize,0
not sermonize,1
street-wise,1
not street-wise,0
servitude,0
not servitude,1
streetwise,1
not streetwise,0
set-up,0
not set-up,1
strength,1
not strength,0
setback,0
not setback,1
strengthen,1
not strengthen,0
setbacks,0
not setbacks,1
strenuous,1
not strenuous,0
sever,0
not sever,1
stride,1
not stride,0
severe,0
not severe,1
strike,1
not strike,0
severity,0
not severity,1
striking,1
not striking,0
shabby,0
not shabby,1
strikingly,1
not strikingly,0
shadowy,0
not shadowy,1
stringent,1
not stringent,0
shady,0
not shady,1
stripling,1
not stripling,0
shake,0
not shake,1
strive,1
not strive,0
shaky,0
not shaky,1
striving,1
not striving,0
shallow,0
not shallow,1
stroke,1
not stroke,0
sham,0
not sham,1
strong,1
not strong,0
shambles,0
not shambles,1
strong-suit,1
not strong-suit,0
shame,0
not shame,1
strong-words,1
not strong-words,0
shameful,0
not shameful,1
stronger,1
not stronger,0
shamefully,0
not shamefully,1
strongest,1
not strongest,0
shamefulness,0
not shamefulness,1
strongly,1
not strongly,0
shameless,0
not shameless,1
stud,1
not stud,0
shamelessly,0
not shamelessly,1
student,1
not student,0
shamelessness,0
not shamelessness,1
studious,1
not studious,0
shark,0
not shark,1
studiously,1
not studiously,0
sharply,0
not sharply,1
studly,1
not studly,0
shatter,0
not shatter,1
studmuffin,1
not studmuffin,0
shimmer,0
not shimmer,1
study,1
not study,0
shimmy,0
not shimmy,1
stun,1
not stun,0
shipwreck,0
not shipwreck,1
stunned,1
not stunned,0
shirk,0
not shirk,1
stunning,1
not stunning,0
shirker,0
not shirker,1
stunningly,1
not stunningly,0
shit,0
not shit,1
stupendous,1
not stupendous,0
shiver,0
not shiver,1
stupendously,1
not stupendously,0
shock,0
not shock,1
sturdier,1
not sturdier,0
shocked,0
not shocked,1
sturdy,1
not sturdy,0
shocking,0
not shocking,1
style,1
not style,0
shockingly,0
not shockingly,1
stylish,1
not stylish,0
shoddy,0
not shoddy,1
stylishly,1
not stylishly,0
short-lived,0
not short-lived,1
stylist,1
not stylist,0
shortage,0
not shortage,1
stylized,1
not stylized,0
shortchange,0
not shortchange,1
suasive,1
not suasive,0
shortcoming,0
not shortcoming,1
suave,1
not suave,0
shortcomings,0
not shortcomings,1
suavely,1
not suavely,0
shortness,0
not shortness,1
sublime,1
not sublime,0
shortsighted,0
not shortsighted,1
subsidize,1
not subsidize,0
shortsightedness,0
not shortsightedness,1
subsidized,1
not subsidized,0
showdown,0
not showdown,1
subsidizes,1
not subsidizes,0
shrew,0
not shrew,1
subsidizing,1
not subsidizing,0
shriek,0
not shriek,1
substantial,1
not substantial,0
shrill,0
not shrill,1
substantially,1
not substantially,0
shrilly,0
not shrilly,1
substantiate,1
not substantiate,0
shrivel,0
not shrivel,1
substantive,1
not substantive,0
shroud,0
not shroud,1
subtilise,1
not subtilise,0
shrouded,0
not shrouded,1
subtilize,1
not subtilize,0
shrug,0
not shrug,1
subtle,1
not subtle,0
shun,0
not shun,1
subtly,1
not subtly,0
shunned,0
not shunned,1
subvent,1
not subvent,0
sick,0
not sick,1
subvention,1
not subvention,0
sicken,0
not sicken,1
succeed,1
not succeed,0
sickening,0
not sickening,1
succeeded,1
not succeeded,0
sickeningly,0
not sickeningly,1
succeeder,1
not succeeder,0
sickly,0
not sickly,1
succeeding,1
not succeeding,0
sickness,0
not sickness,1
succeeds,1
not succeeds,0
sidetrack,0
not sidetrack,1
success,1
not success,0
sidetracked,0
not sidetracked,1
success-story,1
not success-story,0
siege,0
not siege,1
successes,1
not successes,0
silly,0
not silly,1
successful,1
not successful,0
simplistic,0
not simplistic,1
successfully,1
not successfully,0
simplistically,0
not simplistically,1
succinct,1
not succinct,0
sin,0
not sin,1
succinctly,1
not succinctly,0
sinful,0
not sinful,1
succulent,1
not succulent,0
sinfully,0
not sinfully,1
suffice,1
not suffice,0
sinister,0
not sinister,1
sufficed,1
not sufficed,0
sinisterly,0
not sinisterly,1
suffices,1
not suffices,0
sink,0
not sink,1
sufficiency,1
not sufficiency,0
sinking,0
not sinking,1
sufficient,1
not sufficient,0
skeletons,0
not skeletons,1
sufficiently,1
not sufficiently,0
skeptic,0
not skeptic,1
sugar,1
not sugar,0
skeptical,0
not skeptical,1
sugar-dumpling,1
not sugar-dumpling,0
skeptically,0
not skeptically,1
suit,1
not suit,0
skepticism,0
not skepticism,1
suitable,1
not suitable,0
sketchy,0
not sketchy,1
suitably,1
not suitably,0
skimpy,0
not skimpy,1
suitor,1
not suitor,0
skinny,0
not skinny,1
summa-cum-laude,1
not summa-cum-laude,0
skittish,0
not skittish,1
summary,1
not summary,0
skittishly,0
not skittishly,1
sumptuosity,1
not sumptuosity,0
skulk,0
not skulk,1
sumptuous,1
not sumptuous,0
slack,0
not slack,1
sumptuously,1
not sumptuously,0
slander,0
not slander,1
sumptuousness,1
not sumptuousness,0
slanderer,0
not slanderer,1
sun,1
not sun,0
slanderous,0
not slanderous,1
sun-kissed,1
not sun-kissed,0
slanderously,0
not slanderously,1
sunbathe,1
not sunbathe,0
slanders,0
not slanders,1
sunday-best,1
not sunday-best,0
slap,0
not slap,1
sunniness,1
not sunniness,0
slashing,0
not slashing,1
sunny,1
not sunny,0
slaughter,0
not slaughter,1
sunshine,1
not sunshine,0
slaughtered,0
not slaughtered,1
suntan,1
not suntan,0
slave,0
not slave,1
sup,1
not sup,0
slaves,0
not slaves,1
super,1
not super,0
sleazy,0
not sleazy,1
superabundant,1
not superabundant,0
slime,0
not slime,1
superabundantly,1
not superabundantly,0
slog,0
not slog,1
superb,1
not superb,0
slogged,0
not slogged,1
superbly,1
not superbly,0
slogging,0
not slogging,1
supercal,1
not supercal,0
slogs,0
not slogs,1
superconscious,1
not superconscious,0
sloppily,0
not sloppily,1
superfine,1
not superfine,0
sloppy,0
not sloppy,1
superfly,1
not superfly,0
sloth,0
not sloth,1
superhero,1
not superhero,0
slothful,0
not slothful,1
superhuman,1
not superhuman,0
slow,0
not slow,1
superior,1
not superior,0
slow-moving,0
not slow-moving,1
superiority,1
not superiority,0
slowed,0
not slowed,1
superlative,1
not superlative,0
slower,0
not slower,1
superman,1
not superman,0
slowest,0
not slowest,1
superpower,1
not superpower,0
slowly,0
not slowly,1
supple,1
not supple,0
slug,0
not slug,1
supply,1
not supply,0
sluggish,0
not sluggish,1
support,1
not support,0
slump,0
not slump,1
supported,1
not supported,0
slumping,0
not slumping,1
supporter,1
not supporter,0
slur,0
not slur,1
supporting,1
not supporting,0
slut,0
not slut,1
supportive,1
not supportive,0
sluts,0
not sluts,1
supportively,1
not supportively,0
sly,0
not sly,1
supportiveness,1
not supportiveness,0
smack,0
not smack,1
supports,1
not supports,0
smallish,0
not smallish,1
supremacy,1
not supremacy,0
smash,0
not smash,1
supreme,1
not supreme,0
smear,0
not smear,1
supremely,1
not supremely,0
smell,0
not smell,1
supremo,1
not supremo,0
smelled,0
not smelled,1
sure,1
not sure,0
smelling,0
not smelling,1
sure-fire,1
not sure-fire,0
smells,0
not smells,1
sure-footed,1
not sure-footed,0
smelly,0
not smelly,1
surety,1
not surety,0
smelt,0
not smelt,1
surfie,1
not surfie,0
smoke,0
not smoke,1
surmount,1
not surmount,0
smokescreen,0
not smokescreen,1
surpass,1
not surpass,0
smolder,0
not smolder,1
surprised,1
not surprised,0
smoldering,0
not smoldering,1
surreal,1
not surreal,0
smother,0
not smother,1
survival,1
not survival,0
smudge,0
not smudge,1
survive,1
not survive,0
smudged,0
not smudged,1
survivor,1
not survivor,0
smudges,0
not smudges,1
sustain,1
not sustain,0
smudging,0
not smudging,1
sustainability,1
not sustainability,0
smug,0
not smug,1
sustainable,1
not sustainable,0
smugly,0
not smugly,1
sustained,1
not sustained,0
smut,0
not smut,1
sustenance,1
not sustenance,0
smuttier,0
not smuttier,1
sustentation,1
not sustentation,0
smuttiest,0
not smuttiest,1
svelte,1
not svelte,0
smutty,0
not smutty,1
swag,1
not swag,0
snag,0
not snag,1
swagger,1
not swagger,0
snagged,0
not snagged,1
swaggy,1
not swaggy,0
snagging,0
not snagging,1
swain,1
not swain,0
snags,0
not snags,1
swank,1
not swank,0
snappish,0
not snappish,1
swankier,1
not swankier,0
snappishly,0
not snappishly,1
swankiest,1
not swankiest,0
snare,0
not snare,1
swanky,1
not swanky,0
snarky,0
not snarky,1
swaraj,1
not swaraj,0
snarl,0
not snarl,1
swashbuckler,1
not swashbuckler,0
sneak,0
not sneak,1
swashbuckling,1
not swashbuckling,0
sneakily,0
not sneakily,1
sweep,1
not sweep,0
sneaky,0
not sneaky,1
sweeping,1
not sweeping,0
sneer,0
not sneer,1
sweet,1
not sweet,0
sneering,0
not sneering,1
sweet-william,1
not sweet-william,0
sneeringly,0
not sneeringly,1
sweeten,1
not sweeten,0
snob,0
not snob,1
sweetener,1
not sweetener,0
snobbish,0
not snobbish,1
sweetheart,1
not sweetheart,0
snobby,0
not snobby,1
sweetie,1
not sweetie,0
snobs,0
not snobs,1
sweetie-pie,1
not sweetie-pie,0
snub,0
not snub,1
sweeting,1
not sweeting,0
soapy,0
not soapy,1
sweetly,1
not sweetly,0
sob,0
not sob,1
sweetness,1
not sweetness,0
sober,0
not sober,1
swell,1
not swell,0
sobering,0
not sobering,1
swift,1
not swift,0
solemn,0
not solemn,1
swiftness,1
not swiftness,0
solicitude,0
not solicitude,1
swoon,1
not swoon,0
somber,0
not somber,1
swoop,1
not swoop,0
sore,0
not sore,1
sympathetic,1
not sympathetic,0
sorely,0
not sorely,1
sympathetically,1
not sympathetically,0
soreness,0
not soreness,1
sympathise,1
not sympathise,0
sorrow,0
not sorrow,1
sympathizer,1
not sympathizer,0
sorrowful,0
not sorrowful,1
sympathy,1
not sympathy,0
sorrowfully,0
not sorrowfully,1
sync,1
not sync,0
sorry,0
not sorry,1
synergist,1
not synergist,0
sour,0
not sour,1
synergy,1
not synergy,0
sourly,0
not sourly,1
systematic,1
not systematic,0
spade,0
not spade,1
syzygy,1
not syzygy,0
spank,0
not spank,1
ta-da,1
not ta-da,0
spew,0
not spew,1
tackle,1
not tackle,0
spewed,0
not spewed,1
tact,1
not tact,0
spewing,0
not spewing,1
tactful,1
not tactful,0
spews,0
not spews,1
tailor-made,1
not tailor-made,0
spilling,0
not spilling,1
tailored,1
not tailored,0
spinster,0
not spinster,1
take,1
not take,0
spiritless,0
not spiritless,1
take-charge,1
not take-charge,0
spite,0
not spite,1
talent,1
not talent,0
spiteful,0
not spiteful,1
talented,1
not talented,0
spitefully,0
not spitefully,1
tall,1
not tall,0
spitefulness,0
not spitefulness,1
tame,1
not tame,0
splatter,0
not splatter,1
tangible,1
not tangible,0
split,0
not split,1
tangy,1
not tangy,0
splitting,0
not splitting,1
tantalize,1
not tantalize,0
spoil,0
not spoil,1
tantalizing,1
not tantalizing,0
spoilage,0
not spoilage,1
tasteful,1
not tasteful,0
spoilages,0
not spoilages,1
tasty,1
not tasty,0
spoiled,0
not spoiled,1
taught,1
not taught,0
spoils,0
not spoils,1
taut,1
not taut,0
spook,0
not spook,1
teach,1
not teach,0
spookier,0
not spookier,1
teacher,1
not teacher,0
spookiest,0
not spookiest,1
teaching,1
not teaching,0
spookily,0
not spookily,1
team,1
not team,0
spooky,0
not spooky,1
teamwork,1
not teamwork,0
spoon-fed,0
not spoon-fed,1
temperate,1
not temperate,0
spoon-feed,0
not spoon-feed,1
temptation,1
not temptation,0
sporadic,0
not sporadic,1
tempting,1
not tempting,0
spotty,0
not spotty,1
tenable,1
not tenable,0
spurious,0
not spurious,1
tenacious,1
not tenacious,0
spurn,0
not spurn,1
tenancy,1
not tenancy,0
sputter,0
not sputter,1
tender,1
not tender,0
squabble,0
not squabble,1
tenderhearted,1
not tenderhearted,0
squabbling,0
not squabbling,1
tenderness,1
not tenderness,0
squander,0
not squander,1
terrific,1
not terrific,0
squash,0
not squash,1
testament,1
not testament,0
squeak,0
not squeak,1
testimonial,1
not testimonial,0
squeaks,0
not squeaks,1
testimony,1
not testimony,0
squeaky,0
not squeaky,1
thank,1
not thank,0
squeal,0
not squeal,1
thank-you,1
not thank-you,0
squealing,0
not squealing,1
thankful,1
not thankful,0
squeals,0
not squeals,1
thankfully,1
not thankfully,0
squirm,0
not squirm,1
thankfulness,1
not thankfulness,0
stab,0
not stab,1
thanks,1
not thanks,0
stagnant,0
not stagnant,1
thanksgiving,1
not thanksgiving,0
stagnate,0
not stagnate,1
the,1
not the,0
stagnation,0
not stagnation,1
the-one,1
not the-one,0
staid,0
not staid,1
the-ultimate,1
not the-ultimate,0
stain,0
not stain,1
therapeutic,1
not therapeutic,0
stains,0
not stains,1
therapy,1
not therapy,0
stale,0
not stale,1
thinker,1
not thinker,0
stalemate,0
not stalemate,1
thinking,1
not thinking,0
stall,0
not stall,1
thirst,1
not thirst,0
stalls,0
not stalls,1
thorough,1
not thorough,0
stammer,0
not stammer,1
thoroughbred,1
not thoroughbred,0
stampede,0
not stampede,1
thoroughly,1
not thoroughly,0
standstill,0
not standstill,1
thoroughness,1
not thoroughness,0
stark,0
not stark,1
thoughtful,1
not thoughtful,0
starkly,0
not starkly,1
thoughtfully,1
not thoughtfully,0
startle,0
not startle,1
thoughtfulness,1
not thoughtfulness,0
startling,0
not startling,1
thoughts,1
not thoughts,0
startlingly,0
not startlingly,1
thrill,1
not thrill,0
starvation,0
not starvation,1
thrilled,1
not thrilled,0
starve,0
not starve,1
thriller,1
not thriller,0
static,0
not static,1
thrilling,1
not thrilling,0
steal,0
not steal,1
thrive,1
not thrive,0
stealing,0
not stealing,1
thriving,1
not thriving,0
steals,0
not steals,1
throne,1
not throne,0
steep,0
not steep,1
thumbs-up,1
not thumbs-up,0
steeply,0
not steeply,1
tickle,1
not tickle,0
stench,0
not stench,1
tidbit,1
not tidbit,0
stereotype,0
not stereotype,1
tidy,1
not tidy,0
stereotypical,0
not stereotypical,1
time-honored,1
not time-honored,0
stereotypically,0
not stereotypically,1
timeless,1
not timeless,0
stern,0
not stern,1
timeliness,1
not timeliness,0
stew,0
not stew,1
timely,1
not timely,0
sticky,0
not sticky,1
tip-top,1
not tip-top,0
stiff,0
not stiff,1
tireless,1
not tireless,0
stiffness,0
not stiffness,1
tirelessly,1
not tirelessly,0
stifle,0
not stifle,1
titanis,1
not titanis,0
stifling,0
not stifling,1
titleholder,1
not titleholder,0
stiflingly,0
not stiflingly,1
tlc,1
not tlc,0
stigma,0
not stigma,1
to-the-core,1
not to-the-core,0
stigmatize,0
not stigmatize,1
today,1
not today,0
sting,0
not sting,1
together,1
not together,0
stinging,0
not stinging,1
togetherness,1
not togetherness,0
stingingly,0
not stingingly,1
tolerance,1
not tolerance,0
stingy,0
not stingy,1
tolerant,1
not tolerant,0
stink,0
not stink,1
toothsome,1
not toothsome,0
stinks,0
not stinks,1
top,1
not top,0
stodgy,0
not stodgy,1
top-class,1
not top-class,0
stole,0
not stole,1
top-dog,1
not top-dog,0
stolen,0
not stolen,1
top-level,1
not top-level,0
stooge,0
not stooge,1
top-notch,1
not top-notch,0
stooges,0
not stooges,1
top-priority,1
not top-priority,0
stormy,0
not stormy,1
top-quality,1
not top-quality,0
straggle,0
not straggle,1
top-tier,1
not top-tier,0
straggler,0
not straggler,1
topmost,1
not topmost,0
strain,0
not strain,1
toppers,1
not toppers,0
strained,0
not strained,1
topping,1
not topping,0
straining,0
not straining,1
total,1
not total,0
strange,0
not strange,1
totality,1
not totality,0
strangely,0
not strangely,1
touch,1
not touch,0
stranger,0
not stranger,1
touched,1
not touched,0
strangest,0
not strangest,1
touching,1
not touching,0
strangle,0
not strangle,1
tough,1
not tough,0
streaky,0
not streaky,1
trademark,1
not trademark,0
strenuous,0
not strenuous,1
trailblazer,1
not trailblazer,0
stress,0
not stress,1
training,1
not training,0
stresses,0
not stresses,1
trait,1
not trait,0
stressful,0
not stressful,1
tranquil,1
not tranquil,0
stressfully,0
not stressfully,1
tranquility,1
not tranquility,0
stricken,0
not stricken,1
tranquillity,1
not tranquillity,0
strict,0
not strict,1
transcend,1
not transcend,0
strictly,0
not strictly,1
transcendental,1
not transcendental,0
strident,0
not strident,1
transfixed,1
not transfixed,0
stridently,0
not stridently,1
transform,1
not transform,0
strife,0
not strife,1
transformation,1
not transformation,0
strike,0
not strike,1
transient,1
not transient,0
stringent,0
not stringent,1
transparent,1
not transparent,0
stringently,0
not stringently,1
transpicuous,1
not transpicuous,0
struck,0
not struck,1
treasure,1
not treasure,0
struggle,0
not struggle,1
treat,1
not treat,0
struggled,0
not struggled,1
treatment,1
not treatment,0
struggles,0
not struggles,1
tremendous,1
not tremendous,0
struggling,0
not struggling,1
tremendously,1
not tremendously,0
strut,0
not strut,1
trending,1
not trending,0
stubborn,0
not stubborn,1
trendsetter,1
not trendsetter,0
stubbornly,0
not stubbornly,1
trendy,1
not trendy,0
stubbornness,0
not stubbornness,1
tribune,1
not tribune,0
stuck,0
not stuck,1
trigger,1
not trigger,0
stuffy,0
not stuffy,1
triumph,1
not triumph,0
stumble,0
not stumble,1
triumphant,1
not triumphant,0
stumbled,0
not stumbled,1
triumphantly,1
not triumphantly,0
stumbles,0
not stumbles,1
trooper,1
not trooper,0
stump,0
not stump,1
trophy,1
not trophy,0
stumped,0
not stumped,1
trove,1
not trove,0
stumps,0
not stumps,1
true,1
not true,0
stun,0
not stun,1
true-blue,1
not true-blue,0
stunt,0
not stunt,1
true-hearted,1
not true-hearted,0
stunted,0
not stunted,1
true-love,1
not true-love,0
stupid,0
not stupid,1
true-lovers-knot,1
not true-lovers-knot,0
stupidest,0
not stupidest,1
truly,1
not truly,0
stupidity,0
not stupidity,1
trust,1
not trust,0
stupidly,0
not stupidly,1
trustful,1
not trustful,0
stupor,0
not stupor,1
trusting,1
not trusting,0
stutter,0
not stutter,1
trustworthiness,1
not trustworthiness,0
stuttered,0
not stuttered,1
trustworthy,1
not trustworthy,0
stuttering,0
not stuttering,1
trusty,1
not trusty,0
stutters,0
not stutters,1
truth,1
not truth,0
sty,0
not sty,1
truthful,1
not truthful,0
stymied,0
not stymied,1
truthfully,1
not truthfully,0
sub-par,0
not sub-par,1
truthfulness,1
not truthfulness,0
subdued,0
not subdued,1
try,1
not try,0
subjected,0
not subjected,1
tuition,1
not tuition,0
subjection,0
not subjection,1
tune,1
not tune,0
subjugate,0
not subjugate,1
tuneful,1
not tuneful,0
subjugation,0
not subjugation,1
twinkle,1
not twinkle,0
submissive,0
not submissive,1
twinkling,1
not twinkling,0
subordinate,0
not subordinate,1
tycoon,1
not tycoon,0
subpoena,0
not subpoena,1
uber,1
not uber,0
subpoenas,0
not subpoenas,1
uberty,1
not uberty,0
subservience,0
not subservience,1
ubiquitary,1
not ubiquitary,0
subservient,0
not subservient,1
ubiquitous,1
not ubiquitous,0
substandard,0
not substandard,1
ubuntu,1
not ubuntu,0
subtract,0
not subtract,1
uh-hu,1
not uh-hu,0
subversion,0
not subversion,1
uhuh,1
not uhuh,0
subversive,0
not subversive,1
ultimate,1
not ultimate,0
subversively,0
not subversively,1
ultimately,1
not ultimately,0
subvert,0
not subvert,1
ultimation,1
not ultimation,0
succumb,0
not succumb,1
ultra,1
not ultra,0
suck,0
not suck,1
ultra-crisp,1
not ultra-crisp,0
sucked,0
not sucked,1
ultraprecise,1
not ultraprecise,0
sucker,0
not sucker,1
unabashed,1
not unabashed,0
sucks,0
not sucks,1
unabashedly,1
not unabashedly,0
sucky,0
not sucky,1
unadulterated,1
not unadulterated,0
sue,0
not sue,1
unaffected,1
not unaffected,0
sued,0
not sued,1
unaffectedly,1
not unaffectedly,0
sues,0
not sues,1
unafraid,1
not unafraid,0
suffer,0
not suffer,1
unalloyed,1
not unalloyed,0
suffered,0
not suffered,1
unambiguous,1
not unambiguous,0
sufferer,0
not sufferer,1
unambiguously,1
not unambiguously,0
sufferers,0
not sufferers,1
unanchor,1
not unanchor,0
suffering,0
not suffering,1
unanimous,1
not unanimous,0
suffers,0
not suffers,1
unarguable,1
not unarguable,0
suffocate,0
not suffocate,1
unassailable,1
not unassailable,0
sugar-coat,0
not sugar-coat,1
unassuming,1
not unassuming,0
sugar-coated,0
not sugar-coated,1
unattached,1
not unattached,0
sugarcoated,0
not sugarcoated,1
unbearably,1
not unbearably,0
suicidal,0
not suicidal,1
unbeatable,1
not unbeatable,0
suicide,0
not suicide,1
unbeaten,1
not unbeaten,0
sulk,0
not sulk,1
unbelieavable,1
not unbelieavable,0
sullen,0
not sullen,1
unbelievable,1
not unbelievable,0
sully,0
not sully,1
unbelievably,1
not unbelievably,0
sunder,0
not sunder,1
unbenumb,1
not unbenumb,0
sunk,0
not sunk,1
unberden,1
not unberden,0
sunken,0
not sunken,1
unbias,1
not unbias,0
superficial,0
not superficial,1
unbiased,1
not unbiased,0
superficiality,0
not superficiality,1
unbigoted,1
not unbigoted,0
superficially,0
not superficially,1
unblemished,1
not unblemished,0
superfluous,0
not superfluous,1
unbound,1
not unbound,0
superstition,0
not superstition,1
unbreakable,1
not unbreakable,0
superstitious,0
not superstitious,1
unbroken,1
not unbroken,0
suppress,0
not suppress,1
unburden,1
not unburden,0
suppression,0
not suppression,1
uncommon,1
not uncommon,0
surrender,0
not surrender,1
uncomplicated,1
not uncomplicated,0
susceptible,0
not susceptible,1
unconditional,1
not unconditional,0
suspect,0
not suspect,1
unconditionally,1
not unconditionally,0
suspicion,0
not suspicion,1
unconfound,1
not unconfound,0
suspicions,0
not suspicions,1
uncontestable,1
not uncontestable,0
suspicious,0
not suspicious,1
unconventional,1
not unconventional,0
suspiciously,0
not suspiciously,1
uncorrupted,1
not uncorrupted,0
swagger,0
not swagger,1
uncover,1
not uncover,0
swamped,0
not swamped,1
uncritical,1
not uncritical,0
sweaty,0
not sweaty,1
uncritically,1
not uncritically,0
swelled,0
not swelled,1
undamaged,1
not undamaged,0
swelling,0
not swelling,1
undauntable,1
not undauntable,0
swindle,0
not swindle,1
undaunted,1
not undaunted,0
swipe,0
not swipe,1
undefeated,1
not undefeated,0
swollen,0
not swollen,1
undefiled,1
not undefiled,0
symptom,0
not symptom,1
undeniable,1
not undeniable,0
symptoms,0
not symptoms,1
undeniably,1
not undeniably,0
syndrome,0
not syndrome,1
under,1
not under,0
taboo,0
not taboo,1
under-control,1
not under-control,0
tacky,0
not tacky,1
underbear,1
not underbear,0
taint,0
not taint,1
underfong,1
not underfong,0
tainted,0
not tainted,1
understand,1
not understand,0
tamper,0
not tamper,1
understandable,1
not understandable,0
tangle,0
not tangle,1
understanding,1
not understanding,0
tangled,0
not tangled,1
understandingly,1
not understandingly,0
