review_id,text,label,platform,date
R2639,บรรยากาศดี ดีเยี่ยมค่ะ ชอบมากมาก ห้องสะอาด บริการดีมาก ใกล้ย่านของกิน,1,agoda,7/18/2021
R2640,แวะอีกแน่ อยากเชียร์สำหรับใครที่มองหาที่พักในตัวเชียงใหม่ ความชอบมากแรกคือการออกแบบตกแต่งของโรงแรม ที่มีสไตล์คลาสสิกทันสมัย ผสมผสานความเป็นล้านนา ห้องสะอาดมีกลิ่นหอมอ่อน,1,agoda,7/23/2019
R2641,แวะอีกแน่ ทำเลเยี่ยม ริมถนนคูเมืองแถวตลาดช้างเผือก ห้องขนาดเล็ก ไม่มีทีวี เครื่องทำน้ำอุ่นปรับยากไปหน่อย,1,agoda,8/26/2020
R2642,เหมาะคู่รัก พักเตี่ยงเดี่ยว มีห้องน้ำในตัว ที่นี่ จัดห้องได้เป็นสัดส่วนมาก ห้องอาบน้ำ,1,agoda,1/14/2025
R2643,เหมาะพัก โรงแรมสะอาดพนง.ดียิ้มแย้มกะเช้าเย็นเลยแต่มีอย่างนึง​พนักงานผมยาวตัวไม่สูงมากน่าจะเป็นผู้จัดการหรือเปล่าไม่แน่ใจ,1,agoda,7/6/2020
R2644,"""โรงแรมสวยมากครับ""",1,agoda,3/20/2020
R2645,"""สถานที่สวยมากกกกกกกก""",1,agoda,7/5/2019
R2646,"""สวยสมราคาคะ""",0,agoda,1/6/2021
R2647,"""สวยอาหารอร่อย""",0,agoda,4/15/2020
R2648,"""ก็โอเคอยู่""",1,agoda,3/27/2022
R2649,"""ห้องพักวิวสวย ห้องพักสะอาดบริการดี""",1,agoda,9/17/2022
R2650,"""เข้าพัก ตุลาคม2567 Deluxe 2 bedroom suite ห้องใหญ่ วิวสวน ห้องนอนเงียบสงบ เก็บเสียงได้ดี …""",1,agoda,3/15/2024
R2651,"""เวลาไปภูเก็ตจะมาพักที่พังงาก่อน สลับนอนหลายๆที่ในเขาหลัก แต่ที่นี่คือมาซ้ำ 3-4 รอบแล้ว มาตั้งแต่สมัยมี welcome เป็นเค้กช็อกโกแลต คิดถึงเลยกลับมารีวิวให้ค่ะ - พนักงานน่ารัก บริการดีมากๆ แต่ช่วงไหนคนเยอะมีตกหล่นหน่อยเข้าใจได้ค่ะ",1,agoda,11/28/2021
R2652,"""ถนนทางเข้าควรปรับปรุงให้เหมาะสมกับความหรูหราของโรงแรม""",1,agoda,5/3/2019
R2653,"""ที่พักดีไซน์เก๋ บรรยากาศโดยรอบดีมากครับ ต้นไม้เยอะดี""",0,agoda,11/21/2022
R2654,"""ที่พักสวยมากเหมาะแก่การพักผ่อน พนักงานดูแลดีมาก""",1,agoda,6/7/2023
R2655,"""สวยสไตล์บาหลี ใกล้ยิมมวยเจริญทอง มวยไทยเขาหลัก...""",1,agoda,3/20/2024
R2656,"""สงบดีมาก""",1,agoda,9/29/2022
R2657,"""รีสอร์ทสวย อาหารเช้าอร่อย ติดทะเลน้ำใสหาดกว้าง""",1,agoda,2/19/2024
R2658,"""ห้องพักดี วิวสวย อาหารเช้ามีให้เลือกหลากหลาย""",1,agoda,1/25/2024
R2659,"""บรรยากาศดี ห้องพักน่อยู่ และการบริการดีเยี่ยม""",1,agoda,6/16/2021
R2660,"""บริการดี ที่พักสะอาด บรรยากาศสวยงามมากค่ะ""",1,agoda,10/22/2020
R2661,"""บรรยากาศดี ห้องพักสะอาด มุมถ่ายรูปเยอะดีค่ะ""",1,agoda,2/2/2025
R2662,"""ชอบมากคะ บรรยากาศดี ไว้มาใหม่นะคะ""",1,agoda,3/31/2023
R2663,"""มีกิจกรรมให้ทำเยอะมาก ราคาไม่แพง มีโปรโมชันทุกส่วน""",1,agoda,7/15/2022
R2664,"""บรรยากาศดีมากครับ มีมุมให้ถ่ายรูปเยอะมาก""",1,agoda,4/23/2021
R2665,"""โรงเเรมสวย สะอาด พนักงานบริการดี น่ารักมากค่ะ""",1,agoda,4/22/2021
R2666,"""ที่พักดี บรรยากาศดีมาก พนักงานต้อนรับดีทุกคน""",1,agoda,10/23/2022
R2667,"""ที่พักดี มุมถ้ารูปเยอะมาก อาหารอร่อย""",1,agoda,11/28/2019
R2668,"""ห้องสวย สระน้ำติดหาด ราคาก็ดีงาม""",1,agoda,9/2/2020
R2669,"""ห้องพักติดหาด สระว่ายน้ำมีบาร์ค็อกเทล นอนพักผ่อนได้ชิลๆ""",1,agoda,7/26/2018
R2670,"""ห้องพักสวย สระน้ำก็เพลิน วิวตอนพระอาทิตย์ตกดิน สวยมากค่ะ""",1,agoda,11/4/2020
R2671,"""สถานที่สวย แต่ในช่วง covid ไม่มีการใส่แมส ไม่แต้งลูกค้า หรือแม้แต่ พนง เอง 98% ไม่ใส่แมส""",1,agoda,7/9/2022
R2672,"""โรงแรมสวย บริการดี อาหารเช้าดีมากค่ะ ช่วงนี้ราคาถูกเว่อร์""",1,agoda,11/3/2024
R2673,"""ห้องพักสวย สะอาด บริการเยี่ยม บรรยากาศดี โรงแรมติดชายหาด""",1,agoda,4/26/2022
R2674,"""ชอบทรายหาดที่นี้มากกก​ สงบ​เหมาะกับการพักผ่อนสุดๆ""",1,agoda,3/14/2024
R2675,"""ที่พักดี วิวสวย พนักงานทุกคนบริการเต็มใจบริการและตอนรับดีมาก""",1,agoda,11/17/2020
R2676,"""คู่เราเจ้าพัก 14/4/68 เป็นวันหยุดพักผ่อนคะ พนักงานที่ขับรถ Buggy ไม่ค่อยมี service mind สีหน้า ท่าทาง ตั้งแต่แรกรับเราและสามีคะ และตอน check out ก็เป็นคนเดิมอีกที่มารับเรา ก็เหมือนเดิม สีหน้า …""",1,agoda,12/28/2019
R2677,ประทับใจทุกอย่างตั้งแต่ขับรถเข้าไป เช็คอินน้องWinn พนักงานที่ฟร้อน แนะนำการอัพเกรดห้องแบบน่ารัก,1,agoda,11/6/2024
R2678,"""พักสบายริมทะเลเขาหลัก จ.พังงา กับ มื้ออาหารอร่อย ที่ Eden Beach Khao Lak Resort & Spa, A Lopesan Collection Hotel รีสอร์ตพักสบายสไตล์บาหลี.""",1,agoda,6/12/2022
R2679,"""ได้รับประสบการณ์ที่ดีมากๆ โรงแรมจะอยู่ติดชายหาดเลย มีการบริการแทบจะครบวงจร โรงแรมกว้างมากกกก มีรถกอล์ฟรับส่งแขกที่พัก ที่สำคัญอาหารเช้าอร่อยสุดๆ มีทั้งแบบไทยแบบฝรั่ง ไปพักมาเมื่อเดือนมิถุนายน และกลับไปใหม่แน่นอนในเร็วๆนี้""",1,agoda,9/3/2019
R2680,"""ไปพักครั้งล่าสุดไม่ประทับใจในความเลทของห้องพักมากๆ ในเว็บไซต์ที่จองแจ้งเช็คอิน 14.00 น. แต่ไปหน้าเค้าเตอร์พนักงานแจ้งว่าเช็คอินได้ 15.00 น. ซึ่งทำให้เราต้องมารอ 1 ชั่วโมง โดยพนักงานแจ้งแค่ว่าไปรอที่คาเฟ่ของโรงแรมได้พลางๆ …""",1,agoda,8/15/2018
R2681,"""โรงแรมนี้ไม่สมกับมาตรฐานของโรงแรมห้าดาว โรงแรมไม่มีการเตรียมพร้อม จองห้องพักสำหรับสามคนแต่ไม่มีการจัดเตียงเสริม ต้องรบกวนลูกค้าให้เข้าห้องก่อนแล้วค่อยให้พนักงานมาปูเตียง ซึ่งไม่ควรเกิดขึ้น รอบโรงแรมมีการซ่อมแซมเต็มไปหมด …""",1,agoda,12/17/2020
R2682,"""โรงแรมบรรยากาศดี ยิ่งตอนช่วงพระอาทิตย์ตกดินนี่คือสวยมากๆ และพี่พนักงานบริการน่ารักเป็นมิตรกันทุกคนเลย และพี่นัน Bellman ก็ใจดีมาก แนะนำที่ท่องเที่ยวต่างๆให้อย่างละเอียดเลย 10 เต็ม 10 ไปเลยครับ ประทับใจมากๆ มีโอกาสจะกลับมาพักใหม่นะครับ""",1,agoda,6/13/2022
R2683,"""บรรยากาศดีมาก ชาดหาดหน้าที่พักสะอาดและสวยมาก บริการดี สุภาพ อ่อนน้อม พนักงานทุกคนบริการดีมากๆ ค่ะโดยเฉพาะ พนักงาน front คุณบี คุณจันจิ และพนักงาน Bell boy คุณ Nan มี service mind สูงมาก ไว้มีโอกาสจะกลับมาพักอีกนะคะ ขอบคุณมากค่ะ""",1,agoda,9/24/2021
R2684,"""บรรยากาศสบายๆดีมากเลย นักท่องเที่ยวชาวต่างชาติเยอะ ส่วนใหญ่จะเล่นน้ำสระ/อาบแดดกันเงียบๆ.""",1,agoda,6/30/2025
R2685,"""สัมผัสบรรยากาศบาหลีริมทะเลที่ 𝐄𝐝𝐞𝐧 𝐁𝐞𝐚𝐜𝐡 𝐊𝐡𝐚𝐨 𝐋𝐚𝐤 𝐑𝐞𝐬𝐨𝐫𝐭 & 𝐒𝐩𝐚 โดดเด่นด้วยสไตล์การตกแต่งแบบบาหลี เน้นใช้วัสดุธรรมชาติ หลังคามุงจาก เฟอร์นิเจอร์หวาย ผสมผสานกับผนังสีขาว สวนหย่อมพันธุ์ไม้ Tropical สีเขียวขจี ร่มรื่น เงียบสงบ …""",1,agoda,3/25/2022
R2686,"""โรงแรมพื้นที่กว้าง วิวหน้ารร.พระอาทิตย์ตกตอนเย็นสวยมากครับ อยู่ใกล้ท่าเรือทับละมุ เเนะนำครับ""",1,agoda,12/1/2024
R2687,"""โรงแรมน่ารักมากๆ ห้องไม่ใหญ่มาก แต่ตกแต่งแบบน่ารัก หลังห้องมีสระน้ำ พนักงานบริการดีมาก โดยรวมคือสวย ดี แนะนำจ้า""",1,agoda,12/9/2024
R2688,"""ห้องสะอาดมากค่ะ แต่น้ำเล็กไปหน่อย พี่นันขับรถดีมากแนะนำดีมากค่ะ พาไปรับส่งถึงรถเลยค่ะ""",1,agoda,11/5/2019
R2689,"""เป็นโรงแรมที่อยู่เขาหลักพังงา ติดทะเลมีชายหาดส่วนตัว ห้องพักสะอาดบรรยากาศดีที่นอนดีมาก มีบริการสปาร้านอาหารและกาแฟงบอยู่ใกล้แหล่งท่องเที่ยว คือท่าเรือ ที่จะไปสิมิลัน และบริเวณหน้าโรงแรม ก็มีร้านอาหาร มีร้านขนม เดินไม่ไกล จากโรงแรม""",1,agoda,2/8/2024
R2690,"""ครั้งแรกก้อประทับใจเลยค่ะ เพิ่งไปมา 19/8/66 ที่ผ่านมา 1คืน เป็นโรงแรมที่สวยหรูน่ารักผสมผสาน น่ารักมาก ห้องพักสวย วิวสวย การตกแต่ง ทุกพื้นที่สวยมาก เข้าพัก 3 ท่าน พ่อแม่ลูก คือจองผ่านโรงแรมเองคือบริการดีมากค่ะอาหารเช้าอร่อย …""",1,agoda,10/22/2020
R2691,"""ไปฉลองวันเกิดที่ Eden เขาหลัก 2 คืน วันที่ 1-2 ส.ค 66 มีจัดห้องตอนรับเป็น Happy Birthday ไว้ให้อย่างสวยงาม พร้อมเค้กก็รสชาติดีมากๆ ห้องสวยงาม สไตล์บาหลี พนักงาน Spa นวดให้สบายมาก ชื่อพี่ใหม่ กับน้องอีกคน (จำชื่อไม่ได้) บริการดีมาก …""",1,agoda,2/17/2018
R2692,"""เป็นโรงแรมที่สวยระดับต้นๆ ในเขาหลัก เป็นครั้งทั่สองที่มาพักที่นี่ เพราะชอบสไตล์การตกแต่งห้องและการตกแต่งโรงแรมสวยมากดูแล้วสบายตามาก สระน้ำใหญ่มาก อาหารเช้าดีมากวิวสวยมาก มีบาร์ มีคาเฟ่ มีร้านอาหาร ถ้ามาเขาหลักแนะนำที่นี่เลยครับ พนักงานหน้าฟร้อน บริการดีมากครับ""",1,agoda,10/30/2024
R2693,"""โดยรวมไม่ประทับใจเลย พนักงานควรได้รับ basically grooming and greeting training เพราะพนักงานที่นี้บริการไม่สมกับการเป็นโรงแรม 4-5 ดาวเลย พักอยู่ 7คืน พยายามเข้าอกเข้าใจว่าคงเป็นช่วงเทศกาลคงจะยุ่งกัน แต่แย่เกือบทุกอย่าง …""",1,agoda,1/20/2023
R2694,"""โดยรวมพี่พนักงานน่ารัก บริการดีมากค่ะ ที่พักสวย วิวสวย มุมถ่ายรูปเยอะมาก อาหารอร่อยมากค่ะ แต่เสียดายไปเช็คอินบ่าย 2 ครึ่ง ได้ห้องเกือบห้าโมงเย็น แอบผิดหวังหน่อยๆ ระหว่างรอห้องก็ลงไปนั่งเล่นที่คาเฟ่ ประมาณ 40 นาทีไม่มีพนักงานมารับออเดอร์เลย …""",1,agoda,12/23/2019
R2695,"""จองห้อง Deluxe Pool access มาค่ะ สระน้ำที่ติดกับห้องไม่ค่อยสะอาด เข้าใจว่าเป็นเพราะมีต้นไม้ใหญ่ เศษใบไม้เศษกิ่งไม้มีบ้างประปราย เลยไม้ได้ลงเล่นน้ำหลังห้องเลย ส่วนใหญ่จะใช้ทางสระกลางมากกว่า อยู่ได้ทั้งวัน พนักงานต้อนรับดูแลดีค่ะ …""",1,agoda,8/13/2021
R2696,"""ข้อดี - เป็นโรงแรมใหม่ ขนาดใหญ่เพิ่งเปิดมาได้ไม่นาน …""",1,agoda,11/24/2022
R2697,"""ตั้งแต่เที่ยวมาหลายๆที่ ประทับใจที่นี่มากคะ การบริการของพี่ๆพนักงานมืออาชีพมากคะ น่ารักทุกคน บรรยากาศดี อาหารอร่อย ไม่มีอะไรตำหนิได้เลยคะ ขอบคุณพี่ๆพนักงานทุกท่าน ที่ดูแลเราอย่างดีตลอด 3 วัน 2 คืน เป็นการพักผ่อนที่ประทับใจมากจริงๆ แล้วเราจะกลับมาใหม่นะคะ""",1,agoda,11/17/2023
R2698,"""เข้าพัก พย 2564 ทั้งหมด 2 คืน 2 ห้อง 4 คน เป็น รร. ที่ราคาดีมาก แต่ไม่เข้าร่วมเราเที่ยวด้วยกัน แต่ดูจากรูปภาพต่างๆแล้ว …""",1,agoda,7/16/2024
R2699,"""โรงแรมติดหาด สระว่ายน้ำใหญ่ ว่ายน้ำสบาย นั่งชมพระอาทิตย์ตกริมทะเลมีความเป็นส่วนตัวมากกก เรามาพักช่วงวันธรรมดา โรงแรมจัดโปรโมชั่นสามวันสองคืนห้องพักราคาพิเศษ + ฟรี dinner 1 มื้อ อาหารอร่อย ละลานตา มี Happy Hour เอาใจสายดื่ม / โต๊ะพูลเล่นกันยาวๆ และคาเฟ่น่ารักๆ ใครอยากมาพักผ่อนเขาหลัก ไม่เน้นขับรถออกด้านนอก แนะนำที่นี่ค่ะ""",1,agoda,2/20/2024
R2700,"""ห้องพักสะอาด พนักงานต้อนรับดูแลดี ขอชมพนักงานทำความสะอาดห้องค่ะ ดีงามมาก ร้านdeli cafe ของโรงแรมขนมอร่อย บรรยากาศดีมาก ทะเลสวย จากห้องพักเดินไปนิดเดียวก็ถึงทะเล ส่วนตัวสุดๆ ใครอยากมาพักผ่อน เดอะ ฟิ๊ววว แนะนำที่นี่เลยค่ะ""",1,agoda,10/3/2023
R2701,"""พนง.ต้อนรับแขกไม่รู้ว่ามาcheck inหรือcheck outขณะมาจากรถสนามบินนนานาชาติภูเก็ตแลัวให้ลอบลงมาแลัวก็ให้ลอบลงไปอีกโดยไม่รู้อะไร ฝากด้วย19/3/67 ณ.เวลา15.40น.นี้""",1,agoda,8/25/2025
R2702,"""โรงแรมภาษาอะไร อาหารเช้ามีผัดซีอิ้วเส้นเหลือง สุดยอดจริงๆ หรอยแรง ชอบๆๆ คับบ """,1,agoda,3/6/2024
R2703,"""ที่พักสวยมากกเป็น style simply Bali พนักงานคุณกิ๊ก ดูแลดีมาก service ให้เลย 10 /10 ไม่หัก ห้องพักสะอาด อาหารเช้าก็อร่อยค่ะ เหมาะกับการได้พักผ่อนจริงๆ สายชอบถ่ายรูปห้ามพลาดค่ะ มีโอกาสไว้จะมาพักอีกค่า ใครมองหาที่พักเขาหลัก แนะนำที่นี่เลยค่ะ""",1,agoda,9/17/2022
R2704,"""ห้องพัก_ใหญ่(สวีทรูม)เงียบสงบบรรยากาศดีมากตอนเย็นดูพระอาทิตย์ตกดินสวยมากค่ะวิวสวยและตอนเช้าทาน breakfastจะพบน้อง(แพรว)น่ารักมากยิ้มแย้มแจ่มใสบริการดีมากลงมาทานมื้อเที่ยงก็พบน้องมาคอยบริการอีก 1อาทิตย์ที่อีเดน เราประทับใจ_เราจะกลับมาอีก(ปีหน้า)ถ้าเรากลับมาเมืองไทย",1,agoda,10/14/2020
R2705,"""ห่างหายจากท่องเที่ยวไปนาน วันนี้มาเยือนเขาหลักอีกครั้ง โดยได้จองที่พักผ่าน agoda ราคาที่ 3xxx ซึ่งมากับเพื่อนอีกหลายคน เขาหลักเป็นที่รวมโรงแรมเยอะมากๆ มีหลากหลายให้เลือก …""",1,agoda,5/17/2021
R2706,"""บรรยากาศดีมาก พนักงานทุกคนเป็นมิตร ยิ้มแย้มทักทาย กิจกรรมเด่นของที่นี่คือ สปา กับ คาเฟ่ ร้านพิซซ่า บาร์ …""",1,agoda,4/9/2024
R2707,"""Customer viewing is pretty good in every way อาหารค่อนข้างอร่อยมากๆ อาหารเช้าบริการดีมากๆ พนักงานบริการดี มีมุมถ่ายรูปสวยๆเยอะ ใครมองหาที่พักแนะนำโรงแรมนี้อีก 1 ที่ ที่พักสไตล์บาหลี แถมโรงแรมติดชายหาด""",1,agoda,4/10/2020
R2708,"""บริการห้องอาหาร senses|คุณแฟรงค์ กับคุณก๊อต ให้บริการประทับใจมากค่ะ ดูแลใส่ใจลูกค้าทุกขั้นตอน คอยถามไถ่ลูกค้าตลอดเวลา ในส่วนของอาหาร อาหารสะอาดอร่อยถูกใจมาก บรรยากาศภายในโซนอาหารโปร่งโล่งนั่งสบาย โดยรวมประทับใจมากค่ะ กลับมาใช้บริการใหม่อีแน่นอน ขอบคุณค่ะ""",1,agoda,5/19/2024
R2709,"""ดิฉันและสามี เราใช้เวลาส่วนมากที่สระว่ายน้ำ เราชอบบรรยากาศ ที่นี้หมากเหมาะแก่การพักผ่อน พนักงาน Pool Bar น่ารักและบริการดีทุกคน ถ้ามีโอกาสกลับมาแน่นอนค่ะ""",1,agoda,10/14/2024
R2710,"""โรงแรมสวยสบายตา รามรื่น ทางรถเข้าชันๆหน่อย สระว่ายน้ำสวย กว้างขวางมากๆ อยู่ริมทะเล มีลานสนามหญ้าให้วิ่งเล่นได้ มีบาร์ในสระ ซื้อเครื่องดื่ม 1 ฟรี 1 …""",0,agoda,9/21/2022
R2711,"""รีสอร์ทสวยมาก สระว่ายน้ำใหญ่มีทั้งของเด็กเเละผู้ใหญ่ กว้างขวาง อาหารอร่อยใช้ได้เลยราคาไม่เเรงมีทั้งโซนคาเฟ่เครื่องดื่มเค้กต่างๆๆเเละโซนไวน์ ห้องพักสวยเตียงนิ่มนอนสบายเเอร์เย็น ตกเเต่งได้สวยงาม …""",1,agoda,2/17/2021
R2712,"""โรงแรมที่พักสวยมากๆ มีสไตล์ เสียดายไม่มีห้อง Seaview กับชายหาดหน้ารร.มีหิน ต้องเลี่ยงไปสัก 200ม.และน้ำทะเลยังไม่ค่อยใสเท่าไร แต่พอช่วงเช้าน้ำขึ้น ไม่เห็นโขดหินแล้วสวยมาก โดยรวมแล้วเป็นอีกโรงแรมที่น่าประทับใจ สวยจริง""",1,agoda,8/7/2021
R2713,"""ดีกว่าที่คิด.. งานออกแบบทั้งแลนสเคปและอินทิเรียในห้องพัก ดีมาก ข้าวของเครื่องใช้ไม่มีหลุดธีม.. เซอร์วิสต่างๆอยู่ในมาตรฐาน อาหารรสชาดกลางๆ บาร์เมนูน้อยไปหน่อย คาเฟ่ร้านสวยรสชาดทั่วไป …""",1,agoda,10/22/2020
R2714,"""พนักงานน่ารักมากโดยเฉพาะรีเซฟชั่น ให้ความช่วยเหลือเป็นอย่างดี เราต้องการความช่วยเหลือเพราะกระเป๋าตกค้างที่สนามบินหลังจากบินมาจากสวิสเซอร์แลนด์ พวกเขาทุกคนติดตามทวงถามจนได้กระเป๋าคืนวันรุ่งขึ้น เราอยากบอกทุกคนที่เห็นรีวิวนี้ว่า น้ำใจคนไทยไม่มีที่ไหนในโลก ขอบคุณเอเดนสำหรับการต้อนรับที่ยอดเยี่ยม""",1,agoda,10/12/2024
R2715,"""จองโรงแรมนี้ผ่านอโกด้า เสียเวลา เสียค่าโทรศัพท์ และเสียความรู้สึกมาก เป็นถึงระดับผู้จัดการแต่การจัดการ และแก้ปัญหาเหมือนเด็กฝึกไม่มีประสบการณ์ เด็กฝึกงานบางคนยัง handle ได้ดีกว่านี้. …""",1,agoda,8/7/2021
R2716,"""สำหรับท่านใดที่จะไปท่านบุพเพ่ของโรงแรมบอกเลยว่าไม่โอเคร เราไปกับครอบครัว 4 คน จองบุพเพ่ BBQ จ่ายคนละ 499 บาท แต่อาหารมีไม่ถึง 10 อย่าง บางอย่างก้อหมด ปลาก้อเหลือแต่กาง น้ำเปล่าน้ำอะไรก็ไม่มีให้บริการ ต้องซื้อน้ำจ่ายเงินอีกต่างหาก งง …""",1,agoda,8/8/2020
R2717,"""พนักงานทุกคนบริการดีมากๆค่ะ ถึงจะเป็นคนไทยชาวบ้านๆก็ให้เกียรติดีมาก บรรยากาศดีมาก""",1,agoda,9/17/2022
R2718,"""บรรยากาศดีมาก พนักงานบริกาดีทุกคน...ออกแบบโรงแรมได้ธรรมชาติมากซุ้มไม้ไผ่ดูดีมีสไตล..อาหารเช้าเยอะปลานกลางแต่อร่อยทุกอย่าง...เสียอย่างเดียวค่าเครื่องดื่มและอาหารแพงมาก ฝรั่งบ่นให้เราฟังหลายคนเลยและค่ามัดจำแพงมากไป""",1,agoda,12/22/2024
R2719,"""ไปพักครั้งนี้เป็นครั้งที่ 2 ทุกอย่างดีมากเช่นเดิม ทั้ง รปภ. , รีเซฟชั่น , แม่บ้าน ทุกคนบริการเป็นอย่างดีกับลูกค้า รวมถึงห้องพัก และบรรยากาศโดยรวมของโรงแรมดีคะ ||||ยกเว้นพนักงานห้องอาหารเช้า ทำให้รู้สึกแย่มาก",1,agoda,12/31/2018
R2720,"""ที่พักสบาย สระว่ายน้ำกว้างมาก (ชอบมากๆ) มีหลายมุมให้ถ่ายรูป",1,agoda,3/17/2021
R2721,"""พนักงานเอาใจใส่ดีมากสำหรับลูกค้า​walk in เข้ามาอย่างเรา​พาชมห้องและอัพเกรดห้องให้​ ขอบคุณ​เป็นพิเศษ​สำหรับน้อง​Junji และ​น้อง​Bell​ ที่​ดูแล​ บริเวณ​โรงแรมร่มรื่น​เข้ากับ​คอนเซ็ปของ​โรงแรม​ …""",1,agoda,5/8/2025
R2722,"""ติดชายหาด ทะเลสวยมู้ดโรแมนติก เหมาะสำหรับคู่รักที่ต้องการพักผ่อน ครอบครัว เด็กเล็ก คนเยอะแต่ยังมีความเงียบสงบค่ะ พนักงานน่ารักทุกคน ยิ้มแย้มแจ่มใส ทักทายตลอด""",1,agoda,3/15/2022
R2723,"""ห้องดีค่ะ สะอาด ที่จอดรถน้อยไปหน่อย มีคืนนึงพักแล้วกลับเข้ามาที่จอดรถเต็มแล้วเหลือช่องสุดท้ายพอดี ลิฟท์นี่ออกจะหลอนๆ กดขึ้นไปชั้น3 ลิฟท์ไม่ไป แถมเป็นตอนกลางคืนอีก ลิฟท์ปิดแล้วเปิดอยู่ตรงนั้น 2 ครั้ง จนโมโห นึกว่ามีเด็กมาแกล้ง แต่ไม่มี …""",1,agoda,9/21/2020
R2724,"""เราเลือกรร.นี้เพราะคำบอกเล่า ว่าสวย ว่าดีเลยจองตรงกับทาง รร. เริ่มจากแอดมิน การตอบคำถามไม่ค่อยประทับใจเท่าไหร่นัก …""",1,agoda,12/29/2019
R2725,"""โรงแรมสวย น่ารัก ตกแต่งแนวธรรมชาติมีสไตร์มินิมอลเล็กคิดเอาเองนะ ไม่รู้เรียกอะไร บรรยากาศดี พนักงานน่ารัก บริการดี ห้องพักสวย สะอาด มีมุมถ่ายรูปเยอะ ร้านอาหาร อาหารอร่อย แนะนำ ต้มยำทะเล กุ้งทอดใบชะพูกับซอสกระเทียมพริกไทยดำ …""",1,agoda,7/14/2023
R2726,"""ที่พักบรรยากาศดี รวมถึง พนง.ก็น่ารัก ให้บริการด้วยความยิ้มแย้มแจ่มใสเป็นกันเอง มีมุมสวยๆให้ถ่ายรูปเยอะมาก โดยรวมชอบมาก ไว้คราวหน้ามาเขาหลัก จะมาพักที่นี่ใหม่ค่ะ""",1,agoda,2/20/2024
R2727,"""ห้องดีมาก​ บรรยากาศ​เยี่ยม​ อุปกรณ์​ให้ห้องน่ารัก​ โดยเฉพาะ​ ผ้าที่ใช้ในห้อง​ เป็นผ้าฝ้าย​ ที่ห่มคลุมแล้ว​ เนื้อสัมผัสเนียน​ อบอุ่น​ ชวนให้คิดถึงความอ่อนโยนของ​แม่""",1,agoda,9/17/2021
R2728,"""ผมกับภรรยาไปพักมาในวันที่ 22/11/2563 รีวิว แนะนำไปลองครับ คะแนนสถานที่ไม่ว่าจะเป็นห้องพัก ห้องน้ำ พื้นที่ทำกิจกรรม อาทิ ห้องอ่านหนังสือ …""",1,agoda,5/30/2023
R2729,"""อาหารอร่อยมากค่า พนักงานบริการดีทุกคน ยิ้มเเย้ม สถานที่โอเคมองเห็นพระอาทิตย์ตกตอนทานข้าว โดยเฉพาะคนใส่เเว่น บาร์ Senses ka""",1,agoda,10/15/2024
R2730,"""ฝันทิพย์ว่าอยากไปเที่ยวบาหลี ในสุดฝันเป็นจริงใน จ. พังงา โรงแรมสวยมากสไตล์บาหลี ถ่ายรูปสวยๆ ได้ทุกมุม ห้องพักสะอาด อาหารอร่อย สระว่ายน้ำใหญ่มาก พักผ่อนได้เต็มที่พนักงานเป็นกันเอง ขอบคุณมาร์ค (FO manager) ที่ดูแลเป็นอย่างดี ขอบคุณนะค่ะ",1,agoda,6/24/2022
R2731,"""ห้องพักค่อนข้างแคบ และห้องพี่ทัก เจ้าหน้าที่เสริมเตียงตามภาพเลย คือคนที่นอนเตียงเสริม ต้องนอนปลายเท้าอีกสองท่าน ส่วนตัวมองว่า ไม่โอเค.. พนักงานน่าจะคิดให้ละเอียดกว่านี้ …""",1,agoda,6/11/2019
R2732,"""มาพักผ่อนช่วงวันธรรมดาและคาบเกี่ยววันหยุดยาว เป็นโรงแรมที่สวย สไตล์บาหลี ทุกการตกแต่ง มีนกยูงข้ามรั้วมาบ่อยๆ ผู้เข้าพักส่วนใหญ่เป็นต่างชาติ เหมาะแก่การมานอนพัก และไปดำน้ำหมู่เกาะสุรินทร์ หรือ สิมิลัน ถือว่าปัง !""",1,agoda,8/31/2018
R2733,"""บริการดี แวะมาเที่ยวคาเฟ่ด้านในโรงแรม ต้องจอดรถด้านหน้า แลกบัตรไว้ที่ล้อบบี้ด้านหน้า มีบริการรถเข้าไปส่งข้างใน ตอนจะกลับก็ติดต่อที่ร้านคาเฟ่เรียกให้เข้ามารับได้ โรงแรมสวย ห้องพักดูเก๋ ตกแต่งระเบียงเหมือนกระท่อมริมทะเล มุมถ่ายรูปเยอะ""",1,agoda,9/12/2024
R2734,"""โดนรวมดีมากครับ คืนที่ไปเข้าพัก …""",1,agoda,6/15/2022
R2735,"""ประทับใจบริการมากค่ะ เราพักห้อง1,500บาท ห้องสวย พนักงานพูดเพราะ ตอนเช็คอินจะมีน้ำมะขามเสิร์ฟคนละถ้วยด้วยค่ะ อร่อยย""",1,agoda,9/2/2023
R2736,"""ห้องพักสวย ยังใหม่อยุ่ ชายหาดมีดนตรีสดตอนเยนๆ น่าจะมีช่วงเสาทิด วิวชายหาดพระอาทิตย์ตกสวยมาาก อาหารก้ออร่อย มีสระน้ำให้เล่น""",1,agoda,6/22/2018
R2737,"""ขนมเค้กอร่อยมากก เครื่องดื่มดี บรรยากาศเหมาะแก่การพักผ่อนมาก ราคาสูงหน่อย ปกติตามร้านในโรงแรม แนะนำค่ะ""",1,agoda,3/7/2023
